customer_unique_key,customer_salary,customer_age_year,customer_pincode,customer_city
3275981570,44590,34,412105,Pune
3929297106,22907,30,560103,Bengaluru
3353344481,42735,26,500008,Hyderabad
3726396064,87568,36,500010,Hyderabad
3116897937,19832,36,380003,Ahmedabad
3040269658,112197,30,560038,Bengaluru
3923875482,91121,35,110087,Delhi
3217402768,21259,35,492001,Raipur
3742003050,22684,30,334001,Bikaner
3004911554,23863,31,201304,Delhi
3091496350,45489,30,140308,Chandigarh
3017134839,29862,43,500060,Hyderabad
2997706680,34411,25,560008,Bengaluru
2752389062,30294,25,201301,Delhi
3652975185,44645,43,201306,Delhi
3126877352,65112,31,160101,Chandigarh
3655103174,32175,43,110034,Delhi
2833315390,23660,28,600034,Chennai
3052806186,27369,33,600028,Chennai
3252112896,30289,27,700091,Kolkata
3263384356,63715,31,110025,Delhi
3470648172,36703,38,110003,Delhi
3569204526,57260,28,560059,Bengaluru
3595449251,50816,36,500010,Hyderabad
3875001977,51838,36,700035,Kolkata
3091493053,86392,35,500090,Hyderabad
3365014773,27740,31,500039,Hyderabad
3539995909,31894,25,560103,Bengaluru
3817552110,24826,23,303001,Jaipur
3601985148,26090,45,201306,Delhi
2982095548,23709,32,401208,Mumbai
3097465939,22015,26,560004,Bengaluru
2929125368,36732,43,560006,Bengaluru
3449871637,91939,43,462026,Bhopal
3139429215,41015,30,600063,Chennai
3812604107,39300,30,560034,Bikaner
2806272814,49193,29,122002,Delhi
2999949105,34124,26,562109,Bengaluru
3228463300,28651,39,600052,Chennai
3432348826,143888,38,201301,Delhi
3754545815,30609,25,302029,Jaipur
3286524462,36789,34,400028,Mumbai
3801301524,20327,56,302016,Jaipur
3879818139,52581,40,641603,Coimbatore
2716604329,59047,31,560086,Bengaluru
3794160720,43762,31,110021,Delhi
3008461353,65268,45,400067,Mumbai
4005184021,39027,36,121004,Delhi
3462426711,29608,49,400602,Mumbai
3500068607,23100,27,411007,Pune
3176972323,30028,29,411057,Pune
4056002622,76545,29,324008,Kota
3868734224,65124,34,160055,Chandigarh
3506977500,25122,26,560092,Bengaluru
3640539113,41520,28,121006,Delhi
3468798696,73821,27,500010,Hyderabad
3006535644,52688,32,110015,Delhi
3726877583,34004,35,400601,Mumbai
3941743500,25403,42,500037,Hyderabad
3239809737,23493,32,302006,Jaipur
2976244734,57284,29,201304,Delhi
3623111142,34715,29,400102,Mumbai
3116678419,28710,34,302001,Jaipur
3161861325,66008,44,600020,Chennai
3032253536,55855,29,320008,Mumbai
3035077620,22653,34,800020,Patna
3624626629,37086,25,500088,Hyderabad
2912461365,87970,33,140301,Chandigarh
3069871043,34887,29,400079,Mumbai
3392258140,26504,23,201304,Delhi
3403612208,97315,35,160022,Chandigarh
3100811827,83849,27,122002,Delhi
2923975661,77280,40,400059,Mumbai
3694441660,32607,35,560072,Bengaluru
3399244573,52573,30,560103,Bengaluru
3783935256,,33,,Chennai
3709339598,93212,34,390001,Anand
3246756412,49741,28,110028,Delhi
4059875014,73901,38,600094,Chennai
3190768270,42865,31,500081,Hyderabad
3231154260,74872,34,400708,Mumbai
3055342241,56973,36,110066,Delhi
4072323632,31243,24,620018,Vellore
3920942957,84148,35,560103,Bengaluru
3510996831,53676,31,110001,Delhi
3845086972,38127,34,570017,Mysore
3973705811,90119,37,600113,Kolkata
4000581190,32056,40,380015,Ahmedabad
3621887788,30715,26,360003,Rajkot
3437784392,41596,36,110037,Delhi
4044698865,47406,31,600042,Chennai
3046220054,40915,36,110001,Delhi
2681335569,21469,28,110092,Delhi
3294039129,66616,25,500080,Hyderabad
2824484526,84461,38,400013,Kolkata
3096565190,41549,23,122001,Delhi
3759191072,48393,41,341505,Ajmer
3236513785,82341,26,500074,Hyderabad
3872324323,70580,29,500081,Hyderabad
4059036837,48872,35,500008,Hyderabad
3319101383,60434,24,122002,Delhi
3899735122,31008,23,452010,Indore City
3294703683,57788,32,600088,Chennai
3847573612,41507,27,500013,Hyderabad
3238672575,33563,41,500024,Hyderabad
3443119195,35298,34,462026,Bhopal
3566043611,35095,38,600106,Chennai
3583071791,63449,28,800001,Patna
3435877725,50076,36,560038,Bengaluru
3816175859,35927,31,711202,Howrah
3245234479,26323,27,400059,Mumbai
4079643754,40231,25,110092,Delhi
3205257496,47143,34,560038,Bengaluru
3347759314,25247,27,400018,Mumbai
3715118105,27981,34,500017,Hyderabad
3564088335,190064,41,500081,Hyderabad
3201067975,54972,38,395006,Surat
3985577283,36378,36,560001,Bengaluru
4013407851,28956,32,560036,Bengaluru
3672440874,31362,29,110038,Delhi
2606675290,100576,36,411045,Pune
3596618919,41706,41,110001,Delhi
3694602383,46844,33,411014,Pune
3606777465,105237,30,560066,Bengaluru
3918705570,29744,34,411062,Pune
3942025238,65605,30,302012,Jaipur
3358145561,26231,34,454774,Indore City
3181115157,48926,27,560068,Bengaluru
4063269421,37785,43,500004,Hyderabad
3080508853,85566,38,636008,Salem East
3999362552,19324,24,226001,Lucknow
3946687423,40906,29,400710,Mumbai
3741418339,66602,36,600100,Chennai
3501733755,31762,30,122102,Delhi
3696393186,33554,38,452001,Indore
2719883246,43368,24,141001,Ludhiana City
3072763462,29808,36,360002,Rajkot
3723201376,111014,44,411057,Pune
3165846315,31563,26,560099,Bengaluru
3092277946,49105,36,411017,Pune
3242498192,98532,37,560095,Bengaluru
3470479632,64614,35,110086,Delhi
3497246820,20211,28,452001,Indore
3241057461,44823,34,562110,Bengaluru
3797905977,35985,24,500039,Hyderabad
3513558212,21133,28,361001,Jamnagar
3326706436,50401,49,302012,Jaipur
3627268443,74301,26,560068,Udupi
3201977531,26363,27,641014,Hyderabad
3399860862,81930,35,560103,Bengaluru
3094902516,38857,48,560027,Bengaluru
3091674910,90818,34,560100,Bengaluru
3972670358,37945,43,110093,Delhi
3384018893,63377,29,560093,Bengaluru
3285336053,26932,26,700091,Kolkata
3171758056,167238,40,641015,Coimbatore
3117539666,66167,43,500034,Hyderabad
3622210139,78163,46,124507,Delhi
3802943723,48175,33,394230,Surat
3352076280,624983,35,695008,Trivandrum South
3738133992,59522,31,560045,Bengaluru
3995021508,30463,28,500016,Hyderabad
3289385951,107992,31,560043,Bengaluru
3717886398,56105,45,600081,Chennai
4012516480,1265651,35,500018,Hyderabad
3814479105,24695,32,501218,Hyderabad
3442640143,32873,35,110092,Delhi
3348633646,39010,44,395006,Surat
2578616178,452269,30,500032,Hyderabad
3664345770,88596,39,560099,Bengaluru
3303881636,45173,27,560103,Bengaluru
2713902006,27119,30,243001,Delhi
3712921710,153968,38,560071,Bengaluru
3438987410,40300,25,500034,Hyderabad
3834643926,106804,33,500072,Hyderabad
3309568650,42209,48,110037,Delhi
3127349070,55024,39,400065,Mumbai
3112855567,49320,35,143001,Amritsar
2998456956,33052,25,147001,Patiala
3925844264,46754,36,400019,Mumbai
2784566959,88491,41,751001,Bhubaneswar
3586596702,41878,29,638004,Erode
3088749902,75134,35,122003,Delhi
4109583670,42026,32,462039,Bhopal
3146604182,55759,32,110019,Mumbai
3289257043,99657,34,560103,Bengaluru
3375444147,30854,43,560038,Bengaluru
3407899719,39878,31,531021,Visakhapatnam
3648096325,47771,28,452001,Indore
3705737153,135533,41,400059,Mumbai
4041385883,43574,36,682026,Ernakulam
4001219050,24222,32,411043,Pune
3934501841,98905,33,110034,Delhi
3027497522,91183,38,500003,Hyderabad
3764257468,95060,26,600049,Chennai
3201873352,32126,27,400705,Mumbai
3095711844,33682,29,144001,Jalandhar
3073943712,28193,34,400077,Mumbai
3888406085,59168,46,500062,Hyderabad
3661815508,39288,29,520010,Vijayawada
3543122842,70230,30,411057,Pune
3401739103,90618,43,110001,Delhi
3506195641,19828,30,751002,Bhubaneswar
3334939335,47827,29,410501,Pune
3450379290,56962,34,400021,Mumbai
3332791532,78600,49,500081,Hyderabad
3087669934,80579,32,110058,Delhi
3424050874,52855,32,201301,Kolkata
3108728503,115082,38,122006,Delhi
3429214386,44157,29,400072,Mumbai
2952712613,75294,33,110030,Delhi
3736890734,22292,27,122001,Delhi
3852416878,38064,26,560066,Bengaluru
3728074010,27330,41,560095,Bengaluru
3042636502,28931,33,500034,Hyderabad
3633115749,122486,36,500032,Hyderabad
3254751827,101003,39,560059,Bengaluru
3037630398,25271,28,421305,Mumbai
3847333598,38571,28,560025,Bengaluru
3937003316,128269,33,560045,Bengaluru
3268818378,106927,28,500016,Hyderabad
3647887498,43325,27,160055,Chandigarh
3334860960,30428,32,600096,Chennai
3002841830,25441,28,560043,Bengaluru
3173712565,32127,33,110029,Delhi
3221137993,42908,40,530009,Visakhapatnam
3632873443,34888,30,560066,Bengaluru
3991921102,57489,25,560095,Bengaluru
3433092027,33736,39,500081,Hyderabad
3236581433,103515,31,390011,Vadodara
3140993165,30976,32,380024,Ahmedabad
3462814377,103618,27,560085,Bengaluru
3659598319,111315,39,632405,Vellore
3286678660,30297,31,122018,Delhi
3094947936,43128,35,226021,Lucknow
3155693350,179041,43,422001,Mumbai
3647755543,29976,29,560041,Bengaluru
3015932966,79645,39,400703,Mumbai
3228781072,35568,28,500039,Hyderabad
3064825320,38829,28,560032,Bengaluru
3570333120,79444,35,600097,Chennai
3223914530,39149,37,400064,Mumbai
3039178556,62514,54,560005,Bengaluru
3668302737,57345,35,122001,Delhi
3569869584,26052,28,560068,Bengaluru
3741234354,107223,44,421202,Mumbai
2989228608,71578,42,560035,Bengaluru
3592577767,36369,45,421001,Mumbai
3321133214,71374,39,600106,Chennai
3643971585,29651,24,122002,Delhi
3164748502,99460,37,393001,Surat
3429946710,47403,32,560073,Bengaluru
4010123580,43032,37,201301,Delhi
3096878670,25296,28,560103,Bengaluru
3371547368,36857,25,201301,Delhi
3974983203,34274,33,400029,Mumbai
3937958747,43643,39,400615,Mumbai
3116697100,175525,28,122002,Delhi
3435105159,27508,32,422009,Nasik
3488915875,157193,38,201309,Delhi
4010617162,26030,27,803109,Delhi
3577576920,66531,34,110001,Delhi
3629994928,38130,35,700032,Kolkata
3413462146,56675,33,600017,Chennai
3587925464,29441,32,390001,Vadodara
3392916277,35532,28,122001,Delhi
3029092825,63090,37,122022,Delhi
3937940126,95897,33,110025,Delhi
4046887956,45433,36,411016,Pune
3415491820,50680,27,400065,Mumbai
3748900580,44399,33,110040,Delhi
4100921261,26950,29,122001,Delhi
3204704308,57499,31,502319,Hyderabad
3481888194,28964,28,110020,Delhi
3673422228,46590,29,416002,Kolhapur
3266847794,41774,42,411046,Pune
4095350420,67303,32,500010,Hyderabad
3325257798,96625,47,831004,Singhbhum
3569266739,35695,33,400092,Mumbai
3026920765,63346,39,602105,Chennai
3468089289,43137,24,560001,Hanamkonda
3580865054,39656,30,462016,Bhopal
3979356838,59173,40,380051,Ahmedabad
3349056444,50346,40,500082,Hyderabad
3380946177,33975,33,411057,Pune
3388625457,43648,46,560037,Bengaluru
3303063271,28148,30,502032,Hyderabad
3862208006,38978,33,122006,Delhi
3261773985,42971,37,121002,Delhi
3019646635,44967,33,391320,Vadodara
3931818398,39160,39,382405,Ahmedabad
3320315581,17090,25,421005,Mumbai
3178261011,56976,27,122009,Delhi
3401102179,34488,42,500072,Hyderabad
3251423503,36894,25,160101,Chandigarh
2572558340,41328,26,160022,Chandigarh
3347770238,34900,28,134109,Chandigarh
3017290079,24069,37,411041,Pune
3758854148,44296,25,500075,Hyderabad
4099132180,27080,26,560016,Bengaluru
3228051758,34353,29,751017,Bhubaneswar
3672415840,25428,28,201301,Delhi
3673135092,61980,38,500081,Vijayawada
4041070896,28014,26,500076,Hyderabad
3202423027,85292,34,600082,Mumbai
3124780708,28017,23,201103,Ghaziabad
3024594025,28519,34,500090,Hyderabad
3226674660,76429,31,560024,Hyderabad
2962159831,155419,40,492001,Raipur
3473442179,33621,33,620007,Tiruchirapalli
3199775287,25446,22,411004,Pune
3096629856,36768,30,400068,Mumbai
3834305120,78090,35,620020,Tiruchirapalli
3112634445,97539,40,414001,Ahmednagar
3324997784,233931,38,122001,Delhi
3305221042,24427,28,560102,Bengaluru
3557642292,21474,26,160009,Chandigarh
3797150993,31743,34,400058,Mumbai
3831431312,95165,28,500039,Hyderabad
3681051221,43260,29,302001,Jaipur
2922543080,39098,25,201304,Delhi
3734959740,35420,35,382345,Ahmedabad
3301006905,35945,38,500013,Hyderabad
3746789355,23829,29,122003,Delhi
3985691210,35208,33,600042,Chennai
3999346826,29559,36,700017,Kolkata
4049816759,32862,24,412220,Pune
3815719806,33343,28,302017,Jaipur
3650334681,27116,31,441202,Nagpur City
2762716460,106851,32,560001,Bengaluru
2618166575,34503,27,500084,Hyderabad
4058820784,45036,27,600029,Chennai
3274112584,73305,38,302029,Jaipur
4067072840,23013,26,122003,Delhi
2989288401,31151,36,122015,Delhi
3354868456,84858,38,400072,Mumbai
4087322458,33449,27,201305,Delhi
3394441521,25979,31,411057,Pune
3955932411,54988,36,600018,Chennai
2993456359,38760,36,695036,Trivandrum North
3885800428,51371,32,500034,Hyderabad
2991779483,77827,31,122002,Delhi
3382255357,48784,31,500081,Hyderabad
3634687236,25546,25,411057,Pune
3211706062,34414,32,431001,Aurangabad(Maharashtra)
3190832956,32793,34,700156,Kolkata
3925979269,61538,37,500003,Hyderabad
3294210437,35594,36,600018,Chennai
3398729664,27616,26,560017,Bengaluru
3295164957,53832,29,400001,Mumbai
3857875859,33453,30,560071,Bengaluru
3606772233,59686,37,560035,Bengaluru
3869624289,23382,28,342001,Jodhpur
3932465896,31634,29,110006,Delhi
3211047617,40270,27,201309,Delhi
3461300528,27871,28,211001,Allahabad
3455654588,29210,34,122015,Delhi
3787953420,28584,28,226001,Lucknow
3359688843,29725,30,110008,Delhi
3803328085,19908,27,520008,Vijayawada
3668958599,28966,34,834003,Ranchi
3547988116,32540,33,110040,Delhi
3545304119,56327,32,531173,Visakhapatnam
3569121304,51803,35,201301,Delhi
3790223550,271416,47,500016,Hyderabad
3595424906,48496,32,560048,Bengaluru
3250338148,98653,41,201301,Delhi
4046184737,34468,44,380054,Ahmedabad
3314718064,154791,42,500034,Hyderabad
3672915904,87234,41,520015,Vijayawada
3170953273,35706,29,201301,Delhi
3159882884,26730,35,110039,Delhi
3356341722,77595,27,751024,Bhubaneswar
3408374760,30537,29,110037,Delhi
3049846033,29682,31,560078,Bengaluru
2986000528,47238,35,110020,Delhi
3289973502,38047,33,411007,Pune
3424954816,38494,42,530046,Visakhapatnam
3244889453,84168,37,462016,Bhopal
3974897876,56843,35,143001,Amritsar
3410354801,106819,50,560093,Bengaluru
3161285130,27867,27,121004,Delhi
3314700270,39303,30,401101,Mumbai
3192051943,41904,31,201301,Delhi
3500196284,29078,31,201001,Delhi
3646412713,39071,28,500032,Hyderabad
3676558904,31282,38,110020,Delhi
4096577274,41902,38,201010,Delhi
3466264289,36453,29,560103,Bengaluru
3374872315,39684,33,500081,Hyderabad
3699331021,54574,33,400099,Mumbai
3384237217,39293,24,500032,Hyderabad
3645934905,27330,25,560102,Bengaluru
3532957190,34305,35,141010,Ludhiana City
3349758399,106580,29,500072,Hyderabad
3948152357,24674,26,560058,Bengaluru
2644001505,92341,29,122001,Delhi
3515580370,58729,31,560102,Bengaluru
3039815166,46074,29,641018,Coimbatore
3301708648,35982,32,638011,Erode
3740857161,29576,32,560096,Bengaluru
3154524618,37954,35,560099,Bengaluru
3782867573,29658,25,122001,Visakhapatnam
3672220412,32100,25,560070,Bengaluru
3537741555,24248,35,400708,Mumbai
4109009677,37904,35,110041,Patna
3515647288,33887,33,452015,Indore City
3593428335,51501,27,400615,Mumbai
3204407871,126382,41,122016,Delhi
3806029917,36075,36,530017,Visakhapatnam
3342882304,49414,34,560103,Bengaluru
3597072057,40552,27,500028,Hyderabad
3022864609,31082,32,110006,Delhi
3432079731,54720,30,500081,Hyderabad
3596599776,86815,36,605602,Chennai
4075761844,62783,34,641005,Coimbatore
3226783714,45402,25,560038,Bengaluru
3127072646,37290,32,380015,Ahmedabad
4042382273,65289,46,400013,Mumbai
3333779158,31939,32,560025,Ernakulam
3364384629,23983,25,641004,Coimbatore
3287642617,24417,28,440001,Nagpur City
3432849174,40710,41,600083,Chennai
3871422707,71805,36,500081,Hyderabad
2985389031,65736,36,400071,Mumbai
3333770769,29063,32,122001,Delhi
3882434705,28765,28,452016,Indore City
3208790680,30388,35,400059,Mumbai
3599573332,26922,27,390003,Vadodara
3324119786,37091,27,560100,Bengaluru
3663034199,37623,29,411028,Pune
3185342915,63827,34,462003,Bhopal
3624213273,31236,31,400050,Mumbai
3395528461,32431,23,122002,Lucknow
3412911938,35839,27,110059,Delhi
3442546759,40971,34,226010,Lucknow
3213149696,25534,33,400093,Mumbai
3401730944,56678,48,500070,Hyderabad
3925054035,49352,27,636015,Salem East
3220855813,38982,33,560010,Bengaluru
3456413390,42384,28,400615,Mumbai
4072241379,62607,33,829118,Ranchi
2648287513,110267,35,560067,Bengaluru
2774424740,92828,28,600119,Bengaluru
3662854199,76256,41,603002,Chennai
3642901188,53596,40,700091,Bengaluru
4085772300,31348,37,560068,Bengaluru
3352892425,207621,37,560103,Bengaluru
3120849289,31999,33,421302,Mumbai
3907163332,28395,25,201304,Delhi
3169961478,112288,37,500082,Hyderabad
3970085525,26465,37,734001,Darjeeling
3103552726,165104,34,500003,Hyderabad
3057105763,53267,34,560029,Bengaluru
3663755957,31225,28,110025,Delhi
2993460418,58172,31,560050,Bengaluru
3281813625,36555,28,110093,Delhi
3876116657,30430,28,390022,Vadodara
3346274641,25325,28,380060,Bengaluru
3708534143,148906,32,500081,Hyderabad
3124978983,23166,38,201301,Delhi
3030874847,29129,27,560067,Bengaluru
3754540736,62850,37,201301,Delhi
3779624195,33648,31,560068,Bengaluru
3482127941,80061,39,400098,Mumbai
3431394067,47936,38,401303,Mumbai
3718182047,43578,41,452009,Indore City
3441557247,132714,38,560071,Bengaluru
3372413065,34867,30,600106,Chennai
3325835460,79134,39,500082,Hyderabad
3469506089,35992,26,600058,Chennai
2617248856,43059,30,530003,Visakhapatnam
3599653197,32733,27,500007,Hyderabad
3923859509,128800,42,520010,Vijayawada
3274002737,133146,23,121004,Delhi
3628249964,26352,25,500032,Hyderabad
3428475658,55575,41,201305,Delhi
3021420960,123786,29,520010,Vijayawada
3379857301,46958,30,560048,Bengaluru
3738685830,44000,24,122002,Delhi
3909450097,31350,33,110047,Delhi
2589099259,68485,36,380015,Ahmedabad
4094873438,35764,38,411017,Pune
3902767110,24644,31,400059,Mumbai
3503249460,48400,32,382445,Ahmedabad
3509828966,75280,44,493111,Raipur
3143864427,35631,29,522002,Guntur
3836279079,29960,36,462031,Bhopal
3667101221,42866,35,700016,Kolkata
3673823258,39419,36,700091,Kolkata
3527070991,42104,31,500038,Hyderabad
3015154965,64809,32,560048,Bengaluru
3471479572,24195,35,410208,Mumbai
3927228346,28863,37,560068,Bengaluru
3374403747,25329,25,122016,Delhi
3083613376,41720,31,600058,Chennai
3896860364,24924,42,122002,Delhi
3692758056,45287,30,333012,Ernakulam
4013103531,124703,43,201002,Delhi
3110721926,23745,28,134113,Chandigarh
3820546572,26303,28,110035,Delhi
3835310587,61431,24,800020,Patna
3293659404,71300,50,122002,Delhi
3189297576,30248,31,600032,Chennai
3164321481,28607,36,132103,Karnal
